学校名称,位置,院校隶属,是否有研究生院,是否自划线,是否双一流,图标链接,url
西安航天精密机电研究所(航天16所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83233.jpg,/sch/schoolInfo--schId-368525.dhtml
航天动力技术研究院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83256.jpg,/sch/schoolInfo--schId-368532.dhtml
中国航天科技集团有限公司第五研究院西安分院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83269.jpg,/sch/schoolInfo--schId-368538.dhtml
西安微电子技术研究所,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83276.jpg,/sch/schoolInfo--schId-368539.dhtml
中国航天科技集团有限公司第六研究院第十一研究所,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83278.jpg,/sch/schoolInfo--schId-368551.dhtml
电信科学技术第四研究所(西安),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/84003.jpg,/sch/schoolInfo--schId-368534.dhtml
中国舰船研究院(西安精密机械研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/86212.jpg,/sch/schoolInfo--schId-368542.dhtml
中共陕西省委党校,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/89661.jpg,/sch/schoolInfo--schId-368543.dhtml
空军工程大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/91024.jpg,/sch/schoolInfo--schId-368547.dhtml
空军军医大学,,陕西,0,0,1,https://t1.chei.com.cn/common/xh/91030.jpg,/sch/schoolInfo--schId-368546.dhtml
火箭军工程大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/91034.jpg,/sch/schoolInfo--schId-368548.dhtml
武警工程大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/91039.jpg,/sch/schoolInfo--schId-368540.dhtml
西北核技术研究所,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/91103.jpg,/sch/schoolInfo--schId-368549.dhtml
兰州大学,,甘肃,0,0,1,https://t1.chei.com.cn/common/xh/10730.jpg,/sch/schoolInfo--schId-368587.dhtml
兰州理工大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10731.jpg,/sch/schoolInfo--schId-368588.dhtml
兰州交通大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10732.jpg,/sch/schoolInfo--schId-368589.dhtml
甘肃农业大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10733.jpg,/sch/schoolInfo--schId-368590.dhtml
甘肃中医药大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10735.jpg,/sch/schoolInfo--schId-368592.dhtml
西北师范大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10736.jpg,/sch/schoolInfo--schId-368593.dhtml
天水师范学院,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10739.jpg,/sch/schoolInfo--schId-499722082.dhtml
河西学院,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10740.jpg,/sch/schoolInfo--schId-2807891193.dhtml
兰州财经大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10741.jpg,/sch/schoolInfo--schId-368594.dhtml
西北民族大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/10742.jpg,/sch/schoolInfo--schId-368595.dhtml
甘肃政法大学,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/11406.jpg,/sch/schoolInfo--schId-679117.dhtml
中国空间技术研究院510所,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/83271.jpg,/sch/schoolInfo--schId-368582.dhtml
天华化工机械及自动化研究设计院有限公司,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/83505.jpg,/sch/schoolInfo--schId-368581.dhtml
兰州生物制品研究所,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/84507.jpg,/sch/schoolInfo--schId-368586.dhtml
中国地震局兰州地震研究所,,甘肃,1,1,0,https://t1.chei.com.cn/common/xh/85403.jpg,/sch/schoolInfo--schId-368580.dhtml
青海大学,,青海,1,1,1,https://t1.chei.com.cn/common/xh/10743.jpg,/sch/schoolInfo--schId-368600.dhtml
青海师范大学,,青海,1,1,0,https://t1.chei.com.cn/common/xh/10746.jpg,/sch/schoolInfo--schId-368596.dhtml
青海民族大学,,青海,1,1,0,https://t1.chei.com.cn/common/xh/10748.jpg,/sch/schoolInfo--schId-368598.dhtml
宁夏大学,,宁夏,1,1,1,https://t1.chei.com.cn/common/xh/10749.jpg,/sch/schoolInfo--schId-368602.dhtml
宁夏医科大学,,宁夏,1,1,0,https://t1.chei.com.cn/common/xh/10752.jpg,/sch/schoolInfo--schId-368603.dhtml
宁夏师范学院,,宁夏,1,1,0,https://t1.chei.com.cn/common/xh/10753.jpg,/sch/schoolInfo--schId-499722211.dhtml
北方民族大学,,宁夏,1,1,0,https://t1.chei.com.cn/common/xh/11407.jpg,/sch/schoolInfo--schId-368604.dhtml
宁夏理工学院,,宁夏,1,1,0,https://t1.chei.com.cn/common/xh/12544.jpg,/sch/schoolInfo--schId-3073143814.dhtml
新疆大学,,新疆,1,1,1,https://t1.chei.com.cn/common/xh/10755.jpg,/sch/schoolInfo--schId-368613.dhtml
塔里木大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10757.jpg,/sch/schoolInfo--schId-368612.dhtml
新疆农业大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10758.jpg,/sch/schoolInfo--schId-368611.dhtml
石河子大学,,新疆,1,1,1,https://t1.chei.com.cn/common/xh/10759.jpg,/sch/schoolInfo--schId-368610.dhtml
新疆医科大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10760.jpg,/sch/schoolInfo--schId-368615.dhtml
新疆师范大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10762.jpg,/sch/schoolInfo--schId-368606.dhtml
喀什大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10763.jpg,/sch/schoolInfo--schId-368609.dhtml
伊犁师范大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10764.jpg,/sch/schoolInfo--schId-678715.dhtml
新疆财经大学,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10766.jpg,/sch/schoolInfo--schId-368608.dhtml
新疆艺术学院,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10768.jpg,/sch/schoolInfo--schId-688909475.dhtml
昌吉学院,,新疆,1,1,0,https://t1.chei.com.cn/common/xh/10997.jpg,/sch/schoolInfo--schId-499723211.dhtml
